event_name,date,fighter_1_name,fighter_2_name,fighter_1_url,fighter_2_url,fighter_1_str,fighter_2_str,fighter_1_td,fighter_2_td,fighter_1_sub,fighter_2_sub,fighter_1_pass,fighter_2_pass,weight_class,win_method,win_round,win_time,winner,fight_url
UFC_Fight_Night-Smith_vs_Teixeira,"May 13, 2020",Ricky Simon,Ray Borg,http://www.ufcstats.com/fighter-details/5987b2458f4b5290,http://www.ufcstats.com/fighter-details/a4de54ea806fb525,67.0,47.0,7.0,0.0,0.0,0.0,5.0,0.0,Bantamweight,S-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/3094e82731ec55e7
UFC_Fight_Night-Smith_vs_Teixeira,"May 13, 2020",Andrei Arlovski,Philipe Lins,http://www.ufcstats.com/fighter-details/3738e68d2261e60f,http://www.ufcstats.com/fighter-details/53c943c873cffe90,50.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,Heavyweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/312946f6b72ebd51
UFC_Fight_Night-Smith_vs_Teixeira,"May 13, 2020",Thiago Moises,Michael Johnson,http://www.ufcstats.com/fighter-details/d945aae53e3e54e6,http://www.ufcstats.com/fighter-details/511e82663651438d,1.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,Lightweight,"SUB, Ankle, Lock",2,0:25,fighter_1,http://www.ufcstats.com/fight-details/87f58feac6b50367
UFC_Fight_Night-Smith_vs_Teixeira,"May 13, 2020",Sijara Eubanks,Sarah Moras,http://www.ufcstats.com/fighter-details/4234f0097c83fa62,http://www.ufcstats.com/fighter-details/539ed332b3078821,85.0,44.0,2.0,0.0,0.0,0.0,5.0,0.0,Women's Bantamweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/fbbba3da4438cb04
UFC_Fight_Night-Smith_vs_Teixeira,"May 13, 2020",Omar Morales,Gabriel Benitez,http://www.ufcstats.com/fighter-details/a0e6753c42698f13,http://www.ufcstats.com/fighter-details/436f970c9ea9169c,63.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,Lightweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/918103d82ecbed75
UFC_Fight_Night-Smith_vs_Teixeira,"May 13, 2020",Brian Kelleher,Hunter Azure,http://www.ufcstats.com/fighter-details/7be14eaed4c74856,http://www.ufcstats.com/fighter-details/2af2f2e26c4c0402,29.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,Featherweight,"KO/TKO, Punch",2,3:40,fighter_1,http://www.ufcstats.com/fight-details/3ce634d03af7e14c
UFC_Fight_Night-Smith_vs_Teixeira,"May 13, 2020",Chase Sherman,Ike Villanueva,http://www.ufcstats.com/fighter-details/01b352b6a9074d5c,http://www.ufcstats.com/fighter-details/f9d0cae37dabfafc,51.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,Heavyweight,"KO/TKO, Elbow",2,0:49,fighter_1,http://www.ufcstats.com/fight-details/b2ca310c9d0037d3
UFC_249-Ferguson_vs_Gaethje,"May 09, 2020",Justin Gaethje,Tony Ferguson,http://www.ufcstats.com/fighter-details/9e8f6c728eb01124,http://www.ufcstats.com/fighter-details/22a92d7f62195791,143.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,Lightweight,"KO/TKO, Punch",5,3:39,fighter_1,http://www.ufcstats.com/fight-details/d395828f5cb045a5
UFC_249-Ferguson_vs_Gaethje,"May 09, 2020",Henry Cejudo,Dominick Cruz,http://www.ufcstats.com/fighter-details/056c493bbd76a918,http://www.ufcstats.com/fighter-details/10f3ba6cd2f44a97,53.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,Bantamweight,"KO/TKO, Knee",2,4:58,fighter_1,http://www.ufcstats.com/fight-details/4e77cc2c8d604241
UFC_249-Ferguson_vs_Gaethje,"May 09, 2020",Francis Ngannou,Jairzinho Rozenstruik,http://www.ufcstats.com/fighter-details/8d03ce87ca14e778,http://www.ufcstats.com/fighter-details/2cd428e9606856fd,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Heavyweight,"KO/TKO, Punch",1,0:20,fighter_1,http://www.ufcstats.com/fight-details/fcfaa28ed6888088
UFC_249-Ferguson_vs_Gaethje,"May 09, 2020",Calvin Kattar,Jeremy Stephens,http://www.ufcstats.com/fighter-details/751de04455cfaac0,http://www.ufcstats.com/fighter-details/18968f97ad34f15c,52.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,Featherweight,"KO/TKO, Elbow",2,2:49,fighter_1,http://www.ufcstats.com/fight-details/02f5621f480ad1d4
UFC_249-Ferguson_vs_Gaethje,"May 09, 2020",Greg Hardy,Yorgan De Castro,http://www.ufcstats.com/fighter-details/85073dbd1be65ed9,http://www.ufcstats.com/fighter-details/1eff7bc0f815b270,55.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,Heavyweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/f0d4652f8edfbe6d
UFC_249-Ferguson_vs_Gaethje,"May 09, 2020",Anthony Pettis,Donald Cerrone,http://www.ufcstats.com/fighter-details/cbb682f5fcc44bfc,http://www.ufcstats.com/fighter-details/1d00756835ca67c9,63.0,62.0,0.0,2.0,0.0,0.0,0.0,1.0,Welterweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/b9abcce29378e5cc
UFC_249-Ferguson_vs_Gaethje,"May 09, 2020",Aleksei Oleinik,Fabricio Werdum,http://www.ufcstats.com/fighter-details/98c23cb6da5b3352,http://www.ufcstats.com/fighter-details/492b202d2064e7a9,94.0,53.0,0.0,3.0,0.0,1.0,0.0,6.0,Heavyweight,S-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/593f3b051aa82b0f
UFC_249-Ferguson_vs_Gaethje,"May 09, 2020",Carla Esparza,Michelle Waterson,http://www.ufcstats.com/fighter-details/d910665038efc639,http://www.ufcstats.com/fighter-details/eb04b9d31e938edb,45.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,Women's Strawweight,S-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/f2520dd5457ab293
UFC_249-Ferguson_vs_Gaethje,"May 09, 2020",Vicente Luque,Niko Price,http://www.ufcstats.com/fighter-details/6d4b63c767106d3a,http://www.ufcstats.com/fighter-details/d8da10db80131bec,130.0,129.0,0.0,1.0,0.0,0.0,0.0,1.0,Welterweight,"KO/TKO, Punches",3,3:37,fighter_1,http://www.ufcstats.com/fight-details/3f810c3433dddb80
UFC_249-Ferguson_vs_Gaethje,"May 09, 2020",Bryce Mitchell,Charles Rosa,http://www.ufcstats.com/fighter-details/d9c6f19f958643e9,http://www.ufcstats.com/fighter-details/40093d1d2d78394e,40.0,5.0,3.0,0.0,5.0,0.0,14.0,0.0,Featherweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/08244974cf39ae38
UFC_249-Ferguson_vs_Gaethje,"May 09, 2020",Ryan Spann,Sam Alvey,http://www.ufcstats.com/fighter-details/a67f5afa8d6a1b80,http://www.ufcstats.com/fighter-details/d156513a19acf856,51.0,57.0,2.0,0.0,1.0,0.0,0.0,0.0,Light Heavyweight,S-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/b70dfff154b135bf
UFC_Fight_Night-Lee_vs_Oliveira,"March 14, 2020",Charles Oliveira,Kevin Lee,http://www.ufcstats.com/fighter-details/07225ba28ae309b6,http://www.ufcstats.com/fighter-details/ee9ebceabfd16fa7,43.0,41.0,0.0,2.0,2.0,0.0,0.0,2.0,Lightweight,"SUB, Guillotine, Choke",3,0:28,fighter_1,http://www.ufcstats.com/fight-details/e0b323dae5bf4c90
UFC_Fight_Night-Lee_vs_Oliveira,"March 14, 2020",Gilbert Burns,Demian Maia,http://www.ufcstats.com/fighter-details/23024fdfc966410a,http://www.ufcstats.com/fighter-details/427b5953ac8e3a27,13.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,Welterweight,"KO/TKO, Punch",1,2:34,fighter_1,http://www.ufcstats.com/fight-details/5cee1d8f1e43d6f5
UFC_Fight_Night-Lee_vs_Oliveira,"March 14, 2020",Renato Moicano,Damir Hadzovic,http://www.ufcstats.com/fighter-details/b6452706b373eea1,http://www.ufcstats.com/fighter-details/38c626ca912c7bac,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,Lightweight,"SUB, Rear, Naked, Choke",1,0:44,fighter_1,http://www.ufcstats.com/fight-details/c26a3f4c08333886
UFC_Fight_Night-Lee_vs_Oliveira,"March 14, 2020",Nikita Krylov,Johnny Walker,http://www.ufcstats.com/fighter-details/1091d4d957141094,http://www.ufcstats.com/fighter-details/c21f26bbde777573,45.0,37.0,3.0,0.0,0.0,0.0,4.0,2.0,Light Heavyweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/5bba49d88db7430f
UFC_Fight_Night-Lee_vs_Oliveira,"March 14, 2020",Francisco Trinaldo,John Makdessi,http://www.ufcstats.com/fighter-details/a8283a4f415e1eb9,http://www.ufcstats.com/fighter-details/c21a036b4e012f1c,55.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,Lightweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/dc45c8d70e256749
UFC_Fight_Night-Lee_vs_Oliveira,"March 14, 2020",Brandon Moreno,Jussier Formiga,http://www.ufcstats.com/fighter-details/792be9a24df82ed6,http://www.ufcstats.com/fighter-details/b102c26727306ab6,33.0,15.0,0.0,1.0,0.0,1.0,1.0,3.0,Flyweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/b3c74554c871fbf8
UFC_Fight_Night-Lee_vs_Oliveira,"March 14, 2020",Amanda Ribas,Randa Markos,http://www.ufcstats.com/fighter-details/beecb672a279223e,http://www.ufcstats.com/fighter-details/4a57ebb14315b251,85.0,36.0,1.0,1.0,2.0,0.0,4.0,0.0,Women's Strawweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/ea303a8e6e31f264
UFC_Fight_Night-Lee_vs_Oliveira,"March 14, 2020",Elizeu Zaleski dos Santos,Aleksei Kunchenko,http://www.ufcstats.com/fighter-details/8adcbd525fab8d9b,http://www.ufcstats.com/fighter-details/e2ccd9a9ace60de7,62.0,57.0,2.0,0.0,0.0,0.0,0.0,0.0,Welterweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/9fc6aba53508dc48
UFC_Fight_Night-Lee_vs_Oliveira,"March 14, 2020",Rani Yahya,Enrique Barzola,http://www.ufcstats.com/fighter-details/94527830000ab715,http://www.ufcstats.com/fighter-details/be0b310a12eb80b4,24.0,57.0,2.0,1.0,0.0,1.0,3.0,5.0,Bantamweight,M-DEC,3,5:00,draw,http://www.ufcstats.com/fight-details/e2503ed6a1f9257d
UFC_Fight_Night-Lee_vs_Oliveira,"March 14, 2020",Maryna Moroz,Mayra Bueno Silva,http://www.ufcstats.com/fighter-details/b4192a975027aab6,http://www.ufcstats.com/fighter-details/cc8c623cca88f54f,139.0,88.0,2.0,0.0,0.0,0.0,1.0,0.0,Women's Flyweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/2a1826612a7d739c
UFC_Fight_Night-Lee_vs_Oliveira,"March 14, 2020",David Dvorak,Bruno Silva,http://www.ufcstats.com/fighter-details/9ada30894bf04e19,http://www.ufcstats.com/fighter-details/294aa73dbf37d281,67.0,45.0,0.0,3.0,0.0,0.0,1.0,2.0,Flyweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/1a2d13834696c4ab
UFC_Fight_Night-Lee_vs_Oliveira,"March 14, 2020",Bea Malecki,Veronica Macedo,http://www.ufcstats.com/fighter-details/b60c980f79b87ce8,http://www.ufcstats.com/fighter-details/4798e823ada58fe9,130.0,93.0,0.0,0.0,0.0,0.0,2.0,0.0,Women's Bantamweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/ef526567c4dcf371
UFC_248-Adesanya_vs_Romero,"March 07, 2020",Israel Adesanya,Yoel Romero,http://www.ufcstats.com/fighter-details/1338e2c7480bdf9e,http://www.ufcstats.com/fighter-details/f77c68bb4be8516d,48.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,Middleweight,U-DEC,5,5:00,fighter_1,http://www.ufcstats.com/fight-details/b46f2f007b622bce
UFC_248-Adesanya_vs_Romero,"March 07, 2020",Weili Zhang,Joanna Jedrzejczyk,http://www.ufcstats.com/fighter-details/1ebe20ebbfa15e29,http://www.ufcstats.com/fighter-details/3d6749c4267da18f,165.0,186.0,1.0,0.0,0.0,0.0,0.0,0.0,Women's Strawweight,S-DEC,5,5:00,fighter_1,http://www.ufcstats.com/fight-details/cf0a6466b762c668
UFC_248-Adesanya_vs_Romero,"March 07, 2020",Beneil Dariush,Drakkar Klose,http://www.ufcstats.com/fighter-details/08af939f41b5a57b,http://www.ufcstats.com/fighter-details/7cbf7c78d3b34218,12.0,15.0,1.0,0.0,2.0,0.0,1.0,0.0,Lightweight,"KO/TKO, Punch",2,1:00,fighter_1,http://www.ufcstats.com/fight-details/891470d896b1de5a
UFC_248-Adesanya_vs_Romero,"March 07, 2020",Neil Magny,Jingliang Li,http://www.ufcstats.com/fighter-details/84b3e7d38f2d2ec5,http://www.ufcstats.com/fighter-details/e64b96c07d7ce999,74.0,16.0,4.0,2.0,0.0,0.0,2.0,0.0,Welterweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/d66a8591af39ca7b
UFC_248-Adesanya_vs_Romero,"March 07, 2020",Alex Oliveira,Max Griffin,http://www.ufcstats.com/fighter-details/57b10fca4f9c9a7a,http://www.ufcstats.com/fighter-details/b0d6a1d8ac3d563d,40.0,23.0,1.0,2.0,0.0,0.0,2.0,2.0,Welterweight,S-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/4d607b6ddc77a34c
UFC_248-Adesanya_vs_Romero,"March 07, 2020",Sean O'Malley,Jose Quinonez,http://www.ufcstats.com/fighter-details/b50a426a33da0012,http://www.ufcstats.com/fighter-details/36549928f90f1d36,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bantamweight,"KO/TKO, Punches",1,2:02,fighter_1,http://www.ufcstats.com/fight-details/cd258394e8d58d04
UFC_248-Adesanya_vs_Romero,"March 07, 2020",Mark Madsen,Austin Hubbard,http://www.ufcstats.com/fighter-details/da0995f19b749cfa,http://www.ufcstats.com/fighter-details/d2cd7a69cc55e7ed,15.0,41.0,8.0,0.0,0.0,0.0,3.0,0.0,Lightweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/60c441c5838dfac2
UFC_248-Adesanya_vs_Romero,"March 07, 2020",Rodolfo Vieira,Saparbeg Safarov,http://www.ufcstats.com/fighter-details/260e9e0d4954aea6,http://www.ufcstats.com/fighter-details/88d7b6d8230e1f3f,5.0,5.0,2.0,0.0,1.0,0.0,2.0,0.0,Middleweight,"SUB, Arm, Triangle",1,2:58,fighter_1,http://www.ufcstats.com/fight-details/a70c43cafabc73c3
UFC_248-Adesanya_vs_Romero,"March 07, 2020",Gerald Meerschaert,Deron Winn,http://www.ufcstats.com/fighter-details/6ac9bc2953c47345,http://www.ufcstats.com/fighter-details/483a953b18d73bb3,86.0,53.0,1.0,1.0,1.0,0.0,1.0,0.0,Middleweight,"SUB, Rear, Naked, Choke",3,2:13,fighter_1,http://www.ufcstats.com/fight-details/d671f436fab2a252
UFC_248-Adesanya_vs_Romero,"March 07, 2020",Giga Chikadze,Jamall Emmers,http://www.ufcstats.com/fighter-details/9560ff14eb3129f7,http://www.ufcstats.com/fighter-details/e00a3dee329a51f7,38.0,54.0,0.0,2.0,0.0,0.0,0.0,1.0,Featherweight,S-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/daa38964824f1b9f
UFC_248-Adesanya_vs_Romero,"March 07, 2020",Danaa Batgerel,Guido Cannetti,http://www.ufcstats.com/fighter-details/3b0a516d2921e0d6,http://www.ufcstats.com/fighter-details/d05412b513b19621,17.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,Bantamweight,"KO/TKO, Punch",1,3:01,fighter_1,http://www.ufcstats.com/fight-details/467e08195b29e857
UFC_Fight_Night-Benavidez_vs_Figueiredo,"February 29, 2020",Deiveson Figueiredo,Joseph Benavidez,http://www.ufcstats.com/fighter-details/aa72b0f831d0bfe5,http://www.ufcstats.com/fighter-details/80eacd4da0617c57,25.0,46.0,1.0,0.0,1.0,0.0,0.0,0.0,Flyweight,"KO/TKO, Punch",2,1:54,fighter_1,http://www.ufcstats.com/fight-details/e8219ea7da46f67f
UFC_Fight_Night-Benavidez_vs_Figueiredo,"February 29, 2020",Felicia Spencer,Zarah Fairn,http://www.ufcstats.com/fighter-details/39d91e95949de3d9,http://www.ufcstats.com/fighter-details/862b0b3375aa4b6e,40.0,13.0,1.0,0.0,0.0,0.0,2.0,0.0,Women's Featherweight,"KO/TKO, Punches",1,3:37,fighter_1,http://www.ufcstats.com/fight-details/8a85dffa80e6c7bd
UFC_Fight_Night-Benavidez_vs_Figueiredo,"February 29, 2020",Magomed Ankalaev,Ion Cutelaba,http://www.ufcstats.com/fighter-details/d802174b0c0c1f4e,http://www.ufcstats.com/fighter-details/cd13728ae1151f46,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Light Heavyweight,"KO/TKO, Punches",1,0:38,fighter_1,http://www.ufcstats.com/fight-details/f5b49f4c5a27e53b
UFC_Fight_Night-Benavidez_vs_Figueiredo,"February 29, 2020",Megan Anderson,Norma Dumont,http://www.ufcstats.com/fighter-details/a0e75f4a13eb73f1,http://www.ufcstats.com/fighter-details/d3f5d33d61cd00c9,7.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,Women's Featherweight,"KO/TKO, Punch",1,3:31,fighter_1,http://www.ufcstats.com/fight-details/671f42536454e541
UFC_Fight_Night-Benavidez_vs_Figueiredo,"February 29, 2020",Grant Dawson,Darrick Minner,http://www.ufcstats.com/fighter-details/99bd51917728c25d,http://www.ufcstats.com/fighter-details/34e516ab361afb1c,15.0,4.0,2.0,1.0,2.0,2.0,6.0,0.0,Featherweight,"SUB, Rear, Naked, Choke",2,1:38,fighter_1,http://www.ufcstats.com/fight-details/eba6055d217d5b99
UFC_Fight_Night-Benavidez_vs_Figueiredo,"February 29, 2020",Kyler Phillips,Gabriel Silva,http://www.ufcstats.com/fighter-details/60425d07ef4b91a7,http://www.ufcstats.com/fighter-details/002ca196477ce572,89.0,31.0,2.0,2.0,1.0,1.0,4.0,0.0,Bantamweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/0e3af9b5e1b3ae80
UFC_Fight_Night-Benavidez_vs_Figueiredo,"February 29, 2020",Brendan Allen,Tom Breese,http://www.ufcstats.com/fighter-details/2f181c0467965b98,http://www.ufcstats.com/fighter-details/1588b787bda7b540,20.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,Middleweight,"KO/TKO, Punches",1,4:47,fighter_1,http://www.ufcstats.com/fight-details/d9a218ac3e148541
UFC_Fight_Night-Benavidez_vs_Figueiredo,"February 29, 2020",Marcin Tybura,Serghei Spivac,http://www.ufcstats.com/fighter-details/c9cf753cfdf77fc2,http://www.ufcstats.com/fighter-details/e2f6b2769aaedd6c,43.0,26.0,2.0,0.0,0.0,0.0,3.0,0.0,Heavyweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/e30b9829e42aa4ca
UFC_Fight_Night-Benavidez_vs_Figueiredo,"February 29, 2020",Luis Pena,Steve Garcia,http://www.ufcstats.com/fighter-details/2844b047183a1adb,http://www.ufcstats.com/fighter-details/97cf1a2c7c5e7889,27.0,21.0,0.0,1.0,1.0,1.0,3.0,0.0,Lightweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/9d2f7d29bb9c9034
UFC_Fight_Night-Benavidez_vs_Figueiredo,"February 29, 2020",Jordan Griffin,TJ Brown,http://www.ufcstats.com/fighter-details/ebef46976554f975,http://www.ufcstats.com/fighter-details/d31cbcdd7d69536d,15.0,32.0,0.0,7.0,3.0,0.0,0.0,4.0,Featherweight,"SUB, Guillotine, Choke",2,3:38,fighter_1,http://www.ufcstats.com/fight-details/59861c3d19eb46ef
UFC_Fight_Night-Benavidez_vs_Figueiredo,"February 29, 2020",Spike Carlyle,Aalon Cruz,http://www.ufcstats.com/fighter-details/be68b375707dcb85,http://www.ufcstats.com/fighter-details/003d82fa384ca1d0,20.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,Featherweight,"KO/TKO, Punches",1,1:25,fighter_1,http://www.ufcstats.com/fight-details/0bcb04163f8d8ead
UFC_Fight_Night-Benavidez_vs_Figueiredo,"February 29, 2020",Sean Brady,Ismail Naurdiev,http://www.ufcstats.com/fighter-details/45f7cb591c3ab00b,http://www.ufcstats.com/fighter-details/6a96ad1bc34fb113,47.0,37.0,4.0,0.0,1.0,0.0,6.0,0.0,Welterweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/533d0b5c0adfa15f
UFC_Fight_Night-Felder_vs_Hooker,"February 22, 2020",Dan Hooker,Paul Felder,http://www.ufcstats.com/fighter-details/193b9d1858bc4df3,http://www.ufcstats.com/fighter-details/e5010b1b94ca5755,122.0,110.0,1.0,0.0,0.0,0.0,1.0,0.0,Lightweight,S-DEC,5,5:00,fighter_1,http://www.ufcstats.com/fight-details/5fceb95c29d929bc
UFC_Fight_Night-Felder_vs_Hooker,"February 22, 2020",Jimmy Crute,Michal Oleksiejczuk,http://www.ufcstats.com/fighter-details/70e1f8a821b72c8b,http://www.ufcstats.com/fighter-details/0d65c432720accb9,2.0,3.0,8.0,0.0,1.0,0.0,4.0,0.0,Light Heavyweight,"SUB, Kimura",1,3:29,fighter_1,http://www.ufcstats.com/fight-details/2b417eb1ffa56ac1
UFC_Fight_Night-Felder_vs_Hooker,"February 22, 2020",Xiaonan Yan,Karolina Kowalkiewicz,http://www.ufcstats.com/fighter-details/c41d426cc7326d1b,http://www.ufcstats.com/fighter-details/d7c3816669784109,93.0,38.0,5.0,0.0,0.0,1.0,3.0,0.0,Women's Strawweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/060987bb3025a0a8
UFC_Fight_Night-Felder_vs_Hooker,"February 22, 2020",Marcos Rogerio de Lima,Ben Sosoli,http://www.ufcstats.com/fighter-details/ab943cd2c3c17825,http://www.ufcstats.com/fighter-details/326f94d6cfb1bf25,19.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Heavyweight,"KO/TKO, Punch",1,1:28,fighter_1,http://www.ufcstats.com/fight-details/9bc18b63b07bb328
UFC_Fight_Night-Felder_vs_Hooker,"February 22, 2020",Brad Riddell,Magomed Mustafaev,http://www.ufcstats.com/fighter-details/37ed1ab2f8b819f4,http://www.ufcstats.com/fighter-details/31d7446b184e3305,38.0,28.0,1.0,8.0,0.0,0.0,2.0,0.0,Lightweight,S-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/6d48f75153e4ad6b
UFC_Fight_Night-Felder_vs_Hooker,"February 22, 2020",Zubaira Tukhugov,Kevin Aguilar,http://www.ufcstats.com/fighter-details/aceffa19749c4dc0,http://www.ufcstats.com/fighter-details/cf946e03ba2e7666,28.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,Featherweight,"KO/TKO, Punches",1,3:21,fighter_1,http://www.ufcstats.com/fight-details/f882cf76a8bce308
UFC_Fight_Night-Felder_vs_Hooker,"February 22, 2020",Jalin Turner,Josh Culibao,http://www.ufcstats.com/fighter-details/4d8fa64202cee4c1,http://www.ufcstats.com/fighter-details/6751eacd16bd59bc,55.0,12.0,0.0,0.0,3.0,0.0,4.0,0.0,Lightweight,"KO/TKO, Punches",2,3:01,fighter_1,http://www.ufcstats.com/fight-details/02bdb7a5b2986571
UFC_Fight_Night-Felder_vs_Hooker,"February 22, 2020",Jake Matthews,Emil Meek,http://www.ufcstats.com/fighter-details/a845f0735bc67405,http://www.ufcstats.com/fighter-details/103b06d8707895a9,33.0,50.0,4.0,0.0,0.0,0.0,3.0,0.0,Welterweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/3bd20b66b585d621
UFC_Fight_Night-Felder_vs_Hooker,"February 22, 2020",Kenan Song,Callan Potter,http://www.ufcstats.com/fighter-details/32490e80ddab1e5a,http://www.ufcstats.com/fighter-details/8fc9ae9c7527dfcb,17.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,Welterweight,"KO/TKO, Punch",1,2:20,fighter_1,http://www.ufcstats.com/fight-details/03c2707563915d7d
UFC_Fight_Night-Felder_vs_Hooker,"February 22, 2020",Kai Kara-France,Tyson Nam,http://www.ufcstats.com/fighter-details/853eb0dd5c0e2149,http://www.ufcstats.com/fighter-details/6e00cfffd54653c4,78.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,Flyweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/ecc23234e820458d
UFC_Fight_Night-Felder_vs_Hooker,"February 22, 2020",Angela Hill,Loma Lookboonmee,http://www.ufcstats.com/fighter-details/f0feeb2192937424,http://www.ufcstats.com/fighter-details/4e30e4250cb08b61,48.0,53.0,1.0,1.0,1.0,0.0,1.0,0.0,Women's Strawweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/af5b940f2c686524
UFC_Fight_Night-Felder_vs_Hooker,"February 22, 2020",Priscila Cachoeira,Shana Dobson,http://www.ufcstats.com/fighter-details/b1e5bcaad32a3cac,http://www.ufcstats.com/fighter-details/122ac9b816d8b71c,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Women's Flyweight,"KO/TKO, Punch",1,0:40,fighter_1,http://www.ufcstats.com/fight-details/102fb91414fd24ab
UFC_Fight_Night-Anderson_vs_Blachowicz,"February 15, 2020",Jan Blachowicz,Corey Anderson,http://www.ufcstats.com/fighter-details/99df7d0a2a08a8a8,http://www.ufcstats.com/fighter-details/5e4eec08896c9423,13.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,Light Heavyweight,"KO/TKO, Punch",1,3:08,fighter_1,http://www.ufcstats.com/fight-details/801b3f24c670f19a
UFC_Fight_Night-Anderson_vs_Blachowicz,"February 15, 2020",Diego Sanchez,Michel Pereira,http://www.ufcstats.com/fighter-details/82e7929bf6c2b689,http://www.ufcstats.com/fighter-details/595db60957de51d3,25.0,53.0,0.0,2.0,0.0,0.0,0.0,0.0,Welterweight,DQ,3,3:09,fighter_1,http://www.ufcstats.com/fight-details/a02ffaf1fe462d28
UFC_Fight_Night-Anderson_vs_Blachowicz,"February 15, 2020",Montana De La Rosa,Mara Romero Borella,http://www.ufcstats.com/fighter-details/80d8aed0ca9b00f3,http://www.ufcstats.com/fighter-details/82cbb809d5ee565c,27.0,23.0,1.0,1.0,1.0,0.0,6.0,0.0,Women's Flyweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/96919cf8d3e988ff
UFC_Fight_Night-Anderson_vs_Blachowicz,"February 15, 2020",Brok Weaver,Kazula Vargas,http://www.ufcstats.com/fighter-details/7c9f96f9a6a5cd50,http://www.ufcstats.com/fighter-details/ec18eb918121787c,5.0,15.0,0.0,1.0,1.0,0.0,0.0,0.0,Lightweight,DQ,1,4:02,fighter_1,http://www.ufcstats.com/fight-details/9d98e1c0d62213cf
